# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 129, 129,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 107, 236,175,174
 1, 2, 2,  78, 140,174,175
 1, 3, 1,   8, 244,174,615
 1, 3, 2,  43, 183,615,174
 1, 4, 1,  32, 276,615,243
 1, 4, 2,  16, 199,243,615
 1, 5, 1,  31, 307,243,448
 1, 5, 2,  16, 215,448,243
 1, 6, 1,  46, 353,448,118
 1, 6, 2,  17, 232,118,448
 1, 7, 1,  16, 369,118,496
 1, 7, 2,  16, 248,496,118
 1, 8, 1,  18, 387,496,610
 1, 8, 2,   9, 257,610,496
 1, 9, 1,  17, 404,610,103
 1, 9, 2,  28, 285,103,610
 1,10, 1,   7, 411,103,614
 1,10, 2,  16, 301,614,103
 1,11, 1,  18, 429,614,613
 1,11, 2,  18, 319,613,614
 1,12, 1,  10, 439,613,104
 1,12, 2,   9, 328,104,613
 1,13, 1,  12, 451,104,758
 1,13, 2,   5, 333,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1,  27,  45,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  37,  82,196,26
 2, 3, 2,  46,  91,26,196
 2, 4, 1,  37, 119,26,193
 2, 4, 2,  41, 132,193,26
 2, 5, 1,  33, 152,193,37
 2, 5, 2,  37, 169,37,193
 2, 6, 1,  19, 171,37,152
 2, 6, 2,  26, 195,152,37
 2, 7, 1,  24, 195,152,760
 2, 7, 2,  31, 226,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  24,  24,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  29,  53,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 116,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  43, 151,470,597
 4, 3, 1,  20, 166,470,125
 4, 3, 2,  18, 169,125,470
 4, 4, 1,  30, 196,125,667
 4, 4, 2, 283, 452,667,125
 4, 5, 1,  19, 215,667,422
 4, 5, 2,  19, 471,422,667
 4, 6, 1,  37, 252,422,151
 4, 6, 2,  46, 517,151,422
 4, 7, 1,  72, 324,151,20
