# Route,Link,Direction,STT,AccSTT,TCS1,TCS2
 1, 1, 1, 130, 130,2127,175
 1, 1, 2,  62,  62,175,2127
 1, 2, 1, 107, 237,175,174
 1, 2, 2,  69, 131,174,175
 1, 3, 1,  17, 254,174,615
 1, 3, 2,  37, 168,615,174
 1, 4, 1,  32, 286,615,243
 1, 4, 2,  33, 201,243,615
 1, 5, 1,  31, 317,243,448
 1, 5, 2,  16, 217,448,243
 1, 6, 1,  49, 366,448,118
 1, 6, 2,  17, 234,118,448
 1, 7, 1,  16, 382,118,496
 1, 7, 2,  16, 250,496,118
 1, 8, 1,  21, 403,496,610
 1, 8, 2,   9, 259,610,496
 1, 9, 1,  20, 423,610,103
 1, 9, 2,  21, 280,103,610
 1,10, 1,   7, 430,103,614
 1,10, 2,  20, 300,614,103
 1,11, 1,  18, 448,614,613
 1,11, 2,  18, 318,613,614
 1,12, 1,  10, 458,613,104
 1,12, 2,  21, 339,104,613
 1,13, 1,  58, 516,104,758
 1,13, 2,   5, 344,758,104
 2, 1, 1,  18,  18,356,183
 2, 1, 2,  18,  18,183,356
 2, 2, 1, 219, 237,183,196
 2, 2, 2,  27,  45,196,183
 2, 3, 1,  44, 281,196,26
 2, 3, 2,  78, 123,26,196
 2, 4, 1,  37, 318,26,193
 2, 4, 2,  41, 164,193,26
 2, 5, 1,  33, 351,193,37
 2, 5, 2,  34, 198,37,193
 2, 6, 1,  19, 370,37,152
 2, 6, 2,  23, 221,152,37
 2, 7, 1,  24, 394,152,760
 2, 7, 2,  76, 297,760,152
 3, 1, 1,  17,  17,269,39
 3, 1, 2,  23,  23,39,269
 3, 2, 1,  28,  45,39,116
 3, 2, 2,  29,  52,116,39
 3, 3, 1,  64, 109,116,133
 3, 3, 2,  63, 115,133,116
 4, 1, 1, 109, 109,515,597
 4, 1, 2, 108, 108,597,515
 4, 2, 1,  37, 146,597,470
 4, 2, 2,  40, 148,470,597
 4, 3, 1,  19, 165,470,125
 4, 3, 2,  25, 173,125,470
 4, 4, 1,  30, 195,125,667
 4, 4, 2,  34, 207,667,125
 4, 5, 1,  19, 214,667,422
 4, 5, 2,  19, 226,422,667
 4, 6, 1,  37, 251,422,151
 4, 6, 2,  53, 279,151,422
 4, 7, 1,  73, 324,151,20
 4, 7, 2,  74, 353,20,151
 4, 8, 1,   7, 331,20,741
